"YEAR","AGE","SPECIES_CODE","SURVEY_DEFINITION_ID"
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,5,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,6,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
1980,7,21740,52
